,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
103178,103511.0,199697.0,8032.0,,33    Vul,,20.971209,22.325908,138.6963,-2.6,-4.08,-28.0,5.3,-0.41,K4III,1.419,90.034792,-91.402412,52.687089,-1.91e-05,1.69e-05,-1.342e-05,5.490249589704887,0.3896605959215175,-1.26051557e-08,-1.9780398e-08,,33.0,Vul,1,103179,,127.0574105208542,,,
103194,103527.0,199665.0,8030.0,,18    Del,Musica,20.973871,10.839286,75.3012,-47.95,-34.35,0.0,5.51,1.126,G6III:,0.934,51.937043,-52.652515,14.160751,-1.081e-05,-1.397e-05,-1.232e-05,5.490946535903601,0.1891812288318837,-2.324681598e-07,-1.66533499e-07,,18.0,Del,1,103195,,30.87450475587447,,,
103236,103569.0,199766.0,8034.0,,1Eps Equ,,20.984577,4.293481,54.0833,-113.43,-150.28,18.0,5.3,1.635,F5III...,0.464,37.981167,-38.289132,4.048973,-6.11e-06,-3.607e-05,-3.791e-05,5.493749374163619,0.0749353869425087,-5.499241579e-07,-7.28577999e-07,Eps,1.0,Equ,1,103237,,19.31968317016924,,,
103283,103616.0,199728.0,8033.0,,20    Cap,,20.993372,-19.035283,164.2036,8.84,-20.76,-10.0,6.26,0.183,Ap Si,-0.11,109.569678,-109.950612,-53.555033,-5.64e-06,1.563e-05,-1.229e-05,5.496051821003382,-0.33222836766405,4.28575294e-08,-1.0064732e-07,,20.0,Cap,1,103284,,73.58681396510448,AO,6.296,6.246
103299,103632.0,200120.0,8047.0,,59    Cyg,,20.997098,47.520951,434.7826,7.25,2.47,1.0,4.74,-3.451,B1ne,-0.084,207.46128,-207.776645,320.662751,8.59e-06,1.303e-05,4.27e-06,5.497027516553678,0.8293970587803488,3.51489918e-08,1.1974897e-08,,59.0,Cyg,1,103300,,2091.221330155289,V832,4.76,4.72
103349,103682.0,199960.0,8041.0,,11    Aqr,,21.0094,-4.730261,27.2257,47.64,-138.75,-17.0,6.21,4.035,G1V,0.635,19.232955,-19.138526,-2.245151,-8.92e-06,1.774e-05,-1.682e-05,5.500248050945827,-0.0825586329410837,2.309652374e-07,-6.72678981e-07,,11.0,Aqr,1,103350,,2.118361135248501,,,
103399,103732.0,200310.0,8053.0,,60    Cyg,,21.019702,46.155773,467.2897,6.14,3.43,-12.0,5.38,-2.968,B1V,-0.206,230.062023,-227.700863,337.021285,-2.4e-07,1.981e-05,-3.47e-06,5.50294502346615,0.8055702105047037,2.976756e-08,1.6629109e-08,,60.0,Cyg,1,103400,,1340.2937734183104,V1931,5.404,5.354
103405,103738.0,199951.0,8039.0,,Gam Mic,,21.021517,-32.257767,70.2247,-2.09,-0.19,18.0,4.67,0.438,G8III,0.89,42.228148,-41.75506,-37.481056,1.055e-05,-1.143e-05,-9.88e-06,5.503420219339698,-0.5630042470600187,-1.01326059e-08,-9.21145e-10,Gam,,Mic,1,103406,,58.1835211048072,,,
103549,103882.0,200163.0,8048.0,,Zet Mic,,21.049433,-38.631447,35.3732,-27.86,-108.81,5.0,5.32,2.577,F3V,0.424,19.790558,-19.284848,-22.083815,-8.82e-06,1.92e-06,-1.777e-05,5.51072863614545,-0.6742459468504438,-1.350690914e-07,-5.27525765e-07,Zet,,Mic,1,103550,,8.11334605228263,,,
103648,103981.0,200496.0,8058.0,,12    Aqr,,21.067979,-5.823066,153.8462,20.9,-7.01,-5.0,5.53,-0.405,G4,0.683,110.133134,-106.281229,-15.60874,6.78e-06,1.512e-05,-4.68e-06,5.515584012603019,-0.1016316753725912,1.013260592e-07,-3.3985439e-08,,12.0,Aqr,1,103649,,126.4736347471151,,,
103683,104019.0,200499.0,8060.0,Gl 816.2A,22Eta Cap,,21.073417,-19.854991,49.505,-39.01,-24.45,23.8,4.82,1.347,A5V,0.169,33.551285,-32.285712,-16.81399,8.57e-06,-2.124e-05,-1.379e-05,5.517007709149103,-0.34653495919826,-1.891258168e-07,-1.18536944e-07,Eta,22.0,Cap,1,103684,Gl 816.2,25.18836627841739,,,
103695,104031.0,200644.0,8066.0,,3    Equ,,21.076292,5.502862,235.8491,14.15,0.49,-16.0,5.63,-1.233,K5III,1.65,169.284085,-162.653335,22.616845,-5.8e-07,2.299e-05,-1.01e-06,5.517760389259939,0.0960430517863862,6.86011358e-08,2.375587e-09,,3.0,Equ,1,103696,,271.1440008688312,,,
103707,104043.0,199532.0,8021.0,,Alp Oct,,21.078621,-77.023767,43.535,13.83,-369.38,45.0,5.13,1.936,F4III,0.49,7.053309,-6.768742,-42.423652,-4.533e-05,4.755e-05,-6.235e-05,5.518370145685156,-1.3443183375417638,6.7049732e-08,-1.790804773e-06,Alp,,Oct,1,103708,,14.64198642935277,Alp,5.165,5.115
103724,104060.0,200905.0,8079.0,,62Xi  Cyg,,21.082184,43.927852,258.3979,8.6,0.35,-20.0,3.72,-3.341,K5Ibv SB,1.609,134.394395,-128.732159,179.263939,-3.41e-06,1.818e-05,-1.387e-05,5.519302740822295,0.7666856508474112,4.16939765e-08,1.696847e-09,Xi,62.0,Cyg,1,103725,,1889.731054431676,,,
103749,104085.0,200365.0,8055.0,,Mu  Ind,,21.08729,-54.727042,112.1076,16.51,-37.55,12.0,5.17,-0.078,K2III,1.201,46.811563,-44.71945,-91.525879,-7.2e-07,1.31e-05,-2.18e-05,5.520639520373964,-0.9551670649159488,8.00427387e-08,-1.82047537e-07,Mu,,Ind,1,103750,,93.58365435835302,,,
103765,104101.0,200790.0,8077.0,,4    Equ,,21.090756,5.958199,48.9237,-117.36,-119.06,-22.0,5.94,2.492,F8V,0.538,35.214979,-33.580117,5.0784,-3.328e-05,-6.72e-06,-3.042e-05,5.521546914448314,0.10399019233228,-5.689773355e-07,-5.77219168e-07,,4.0,Equ,1,103766,,8.774047879567533,,,
103803,104139.0,200761.0,8075.0,,23The Cap,,21.099118,-17.232861,49.7265,79.64,-61.64,-11.0,4.08,0.597,A1V,-0.01,34.443471,-32.700737,-14.731739,2.23e-06,2.435e-05,-1.086e-05,5.523736243424134,-0.30077015884258,3.861056152e-07,-2.98839152e-07,The,23.0,Cap,1,103804,,50.25739801095915,,,
103812,104148.0,200718.0,8070.0,,Del Mic,,21.100317,-30.12512,92.4214,32.5,-68.66,22.0,5.69,0.861,K0/K1III,1.047,57.989811,-55.021097,-46.385476,1.294e-05,7.79e-06,-3.79e-05,5.524050156688904,-0.5257825386393888,1.575644462e-07,-3.32873073e-07,Del,,Mic,1,103813,,39.40941607322858,,,
103841,104177.0,200702.0,8069.0,,Eta Mic,,21.107087,-41.385965,218.3406,29.24,-11.98,11.0,5.55,-1.146,K3III,1.35,119.036372,-112.542179,-144.351171,2.13e-05,2.245e-05,-1.695e-05,5.5258225393958025,-0.7223213542059325,1.417595202e-07,-5.8080678e-08,Eta,,Mic,1,103842,,250.264932573108,,,
103858,104194.0,201251.0,8089.0,,63    Cyg,,21.110026,47.648403,316.4557,6.51,-0.99,-26.0,4.56,-2.942,K4II,1.569,155.026624,-146.343339,233.868415,-5.35e-06,1.879e-05,-2.067e-05,5.526591754161993,0.8316215240030188,3.15613706e-08,-4.799655e-09,,63.0,Cyg,1,103859,,1308.5791612450996,,,
103878,104214.0,201091.0,8085.0,Gl 820A,61    Cyg,,21.114794,38.749415,3.4865,4155.1,3258.9,-64.8,5.2,7.488,K5V,1.069,1.979356,-1.863636,2.181892,-1.456e-05,0.0001102,1.49e-06,5.527840164315857,0.6763048804390562,2.01444932408e-05,1.5799593035e-05,,61.0,Cyg,1,103879,Gl 820,0.0880643228418064,V1803,5.682,5.002
103882,104217.0,201092.0,8086.0,Gl 820B,61    Cyg,,21.115163,38.742055,3.498,4107.4,3143.72,-64.3,6.05,8.331,K7V,1.309,1.986273,-1.869789,2.188742,-1.387e-05,0.00010874,4.4e-07,5.527936854824758,0.6761764153655825,1.99132371151e-05,1.5241184638e-05,,61.0,Cyg,2,103879,Gl 820,0.0405135220229263,,,
103898,104234.0,200914.0,8080.0,,24    Cap,,21.118797,-25.005853,139.8601,-27.19,-43.37,32.0,4.49,-1.238,K5/M0III,1.604,92.369811,-86.795805,-59.120502,-7e-08,-2.523e-05,-4.048e-05,5.5288881465676525,-0.4364344728073138,-1.318208397e-07,-2.10263693e-07,,24.0,Cap,1,103899,,272.3955447120866,,,
104027,104365.0,201184.0,8087.0,GJ 9720,25Chi Cap,,21.142673,-21.193669,55.1268,18.67,-59.22,-12.0,5.3,1.593,A0V,0.0,37.675815,-34.961419,-19.929487,-9.19e-06,1.533e-05,-1.032e-05,5.535138913003749,-0.3698993091832837,9.05147142e-08,-2.87106661e-07,Chi,25.0,Cap,1,104028,,20.081678041839854,,,
104045,104382.0,177482.0,7228.0,,Sig Oct,Polaris Australis,21.146119,-88.956499,86.1326,25.96,5.02,12.0,5.45,0.774,F0III,0.283,1.150845,-1.065873,-86.118423,9.07e-06,6.38e-06,-1.223e-05,5.536041063254276,-1.5525837960455977,1.258576315e-07,2.4337646e-08,Sig,,Oct,1,104046,,42.69725940480335,Sig,5.483,5.423
104114,104452.0,201352.0,8091.0,,27    Cap,,21.159165,-20.556661,51.5996,118.49,-135.59,-43.0,6.25,2.687,F2IV/V,0.385,35.556403,-32.710114,-18.118213,-1.9e-05,5.775e-05,-1.632e-05,5.539456446487638,-0.3587814158901037,5.744557301e-07,-6.57358869e-07,,27.0,Cap,1,104115,,7.3316208902721085,,,
104121,104459.0,201381.0,8093.0,,13Nu  Aqr,,21.159902,-11.371693,48.852,92.31,-15.76,-12.0,4.5,1.056,G8III,0.926,35.252969,-32.418434,-9.632275,5.4e-06,2.473e-05,-1.24e-06,5.5396493429007,-0.198473484558065,4.475315085e-07,-7.6406636e-08,Nu,13.0,Aqr,1,104122,,32.93062701752084,,,
104183,104521.0,201601.0,8097.0,,5Gam Equ,,21.172361,10.131579,36.2976,49.07,-151.85,-17.0,4.7,1.901,F0p,0.262,26.379939,-24.10051,6.385059,-3.34e-06,1.475e-05,-2.936e-05,5.542911146608139,0.1768294203412362,2.37898073e-07,-7.36189573e-07,Gam,5.0,Equ,1,104184,,15.121678487917672,Gam,4.719,4.689
104200,104538.0,201616.0,8098.0,,6    Equ,,21.175365,10.048922,135.8696,-0.23,17.23,7.0,6.07,0.404,A2Vs,0.022,98.842441,-90.159188,23.70776,3.64e-06,-3.53e-06,1.242e-05,5.543697603243125,0.1753867689172237,-1.1150715e-09,8.3533397e-08,,6.0,Equ,1,104201,,60.03437587325645,,,
104393,104732.0,202109.0,8115.0,,64Zet Cyg,,21.215607,30.226916,43.8789,6.87,-68.12,17.0,3.21,-0.001,G8II SB,0.99,28.278409,-25.25354,22.089851,1.762e-05,-1.378e-05,-3.77e-06,5.554232942433624,0.5275592012680587,3.33066999e-08,-3.30255079e-07,Zet,64.0,Cyg,1,104394,,87.17661466018497,,,
104416,104755.0,201371.0,8092.0,,Omi Pav,,21.222351,-70.126267,273.9726,41.42,-20.34,-19.0,5.06,-2.129,M2III,1.578,69.577597,-61.914185,-257.655747,1.266e-05,6.238e-05,9.09e-06,5.5559984170859815,-1.2239342438471423,2.008098265e-07,-9.8611102e-08,Omi,,Pav,1,104417,,618.8708114190298,,,
104519,104858.0,202275.0,8123.0,Gl 822A,7Del Equ,,21.241337,10.006981,18.4877,42.32,-303.43,-15.8,4.47,3.136,F5V+...,0.529,13.660962,-12.035259,3.212549,-5.89e-06,1.024e-05,-2.959e-05,5.560969130265059,0.1746547671361875,2.051731496e-07,-1.47107015e-06,Del,7.0,Equ,1,104520,Gl 822,4.848417387084461,,,
104548,104887.0,202444.0,8130.0,Gl 822.1A,65Tau Cyg,,21.246517,38.045317,20.3417,195.74,410.02,-23.1,3.74,2.198,F1IV,0.393,12.034413,-10.573279,12.536148,-1.996e-05,4.323e-05,1.728e-05,5.56232510752511,0.6640160455392137,9.489742983e-07,1.987833053e-06,Tau,65.0,Cyg,1,104549,Gl 822.1,11.502705477901149,Tau,3.748,3.738
104624,104963.0,202320.0,8127.0,,28Phi Cap,,21.260528,-20.651696,197.2387,15.39,-2.24,-5.0,5.17,-1.305,K0II/III,1.161,139.097764,-121.308872,-69.563328,5.5e-06,1.473e-05,-2e-07,5.565993111862223,-0.3604400900234775,7.46128254e-08,-1.0859826e-08,Phi,28.0,Cap,1,104625,,289.73435877013213,,,
104636,104974.0,202369.0,8128.0,,29    Cap,,21.262456,-15.1715,187.6173,24.79,5.06,-38.0,5.31,-1.056,M2III,1.639,136.530199,-118.948364,-49.101072,-1.256e-05,4.085e-05,1.461e-05,5.566497990621476,-0.264792630348745,1.201853114e-07,2.4531572e-08,,29.0,Cap,1,104637,,230.35625001175356,,,
104648,104987.0,202447.0,8131.0,,8Alp Equ,Kitalpha,21.263731,5.247845,58.3431,59.63,-94.33,-16.0,3.92,0.09,G0III+...,0.549,43.818116,-38.149671,5.336289,6.3e-07,2.182e-05,-2.806e-05,5.56683174357598,0.09159216640849,2.890943977e-07,-4.57324744e-07,Alp,8.0,Equ,1,104649,,80.16780633876789,,,
104763,105102.0,202850.0,8143.0,,67Sig Cyg,,21.290265,39.394681,884.9558,0.43,-3.61,-4.0,4.22,-5.515,B9Iab,0.098,518.89819,-445.473153,561.644945,6.26e-06,-2.94e-06,-1.456e-05,5.573778247241115,0.6875668968594862,2.0846988e-09,-1.7501773e-08,Sig,67.0,Cyg,1,104764,,13995.873225726178,,,
104799,105138.0,202904.0,8146.0,,66Ups Cyg,,21.298632,34.896898,196.8504,11.96,6.85,4.0,4.41,-2.061,B2Vne,-0.103,122.732539,-104.899517,112.618423,7.12e-06,8.93e-06,7.7e-06,5.5759687873575166,0.6090657645851988,5.79837162e-08,3.3209737e-08,Ups,66.0,Cyg,1,104800,,581.2995677253883,Ups,4.446,4.176
104801,105140.0,202627.0,8135.0,,Eps Mic,,21.298966,-32.172539,55.8659,55.46,-22.12,-1.0,4.71,0.974,A0V,0.07,35.949472,-30.720552,-29.746948,6.67e-06,1.405e-05,-4.53e-06,5.576056345679588,-0.5615167383568775,2.688776672e-07,-1.07240786e-07,Eps,,Mic,1,104802,,35.514033498288214,,,
104804,105143.0,202671.0,8137.0,,30    Cap,,21.299246,-17.985138,163.6661,15.57,-0.68,-11.0,5.4,-0.67,B5II/III,-0.118,118.351476,-101.122114,-50.535198,-2.4e-07,1.645e-05,2.96e-06,5.576129559498039,-0.3138998738464137,7.54854901e-08,-3.296733e-09,,30.0,Cap,1,104805,,161.43585568264854,,,
104825,105164.0,202753.0,8141.0,,15    Aqr,,21.303076,-4.519478,311.5265,11.82,13.69,-9.0,5.83,-1.637,B5V,-0.13,236.312306,-201.500909,-24.547659,5.84e-06,1.848e-05,2.134e-05,5.5771321944185495,-0.0788797762538199,5.7304977e-08,6.6370992e-08,,15.0,Aqr,1,104826,,393.3688806732022,,,
104829,105168.0,202723.0,8139.0,,31    Cap,,21.30435,-17.462266,95.7854,38.58,2.62,-7.0,7.07,2.164,F0V,0.339,69.546626,-59.261586,-28.743037,6.7e-06,1.783e-05,3.31e-06,5.577465715609782,-0.3047740348564675,1.87041118e-07,1.2702118e-08,,31.0,Cap,1,104830,,11.868613846449191,,,
104847,105186.0,203064.0,8154.0,,68    Cyg,,21.307551,43.945945,100000.0,4.52,-9.07,1.0,5.04,-14.96,O8,-0.061,54841.17359,-46651.597146,69397.940637,0.00374449,-0.00030859,-0.00316502,5.578303850743811,0.76700142923975,2.19135784e-08,-4.39726e-08,,68.0,Cyg,1,104848,,83945998.65193999,V1809,5.047,5.017
104860,105199.0,203280.0,8162.0,Gl 826,5Alp Cep,Alderamin,21.30963,62.585573,15.0376,149.91,48.27,-11.5,2.45,1.564,A7IV-V,0.257,5.276111,-4.483201,13.348778,5.7e-07,1.386e-05,-8.82e-06,5.578848152361649,1.092324304671176,7.267841885e-07,2.34019563e-07,Alp,5.0,Cep,1,104861,,20.62528697846573,,,
104929,105268.0,203467.0,8171.0,,6    Cep,,21.322838,64.871855,609.7561,5.08,5.31,-18.0,5.19,-3.736,B3IVe,-0.045,197.893348,-166.980893,552.048829,-7.15e-06,2.568e-05,-1e-05,5.582305870499681,1.1322274632565523,2.4628535e-08,2.5743606e-08,,6.0,Cep,1,104930,,2718.9423544022143,V382,5.221,5.051
104978,105319.0,202730.0,8140.0,GJ 9733A,The Ind,,21.331096,-53.449427,30.2847,107.37,-67.12,-14.5,4.39,1.984,A5V,0.191,13.809188,-11.601,-24.32855,-2.68e-06,2.284e-05,6.04e-06,5.584467926763927,-0.9328684913107426,5.205444488e-07,-3.25406942e-07,The,,Ind,1,104979,GJ 9733,14.008769839545833,,,
105040,105382.0,203006.0,8151.0,,The1Mic,,21.346008,-40.809465,60.4595,76.18,17.66,2.0,4.8,0.893,A2p,0.029,35.152421,-29.298107,-39.513055,1.808e-05,1.399e-05,2.58e-06,5.588371760646791,-0.7122595388416687,3.693310618e-07,8.5618095e-08,The-1,,Mic,1,105041,,38.26484865951095,The-1,4.813,4.793
105071,105412.0,203222.0,8160.0,,16    Aqr,,21.351199,-4.560125,90.9091,-12.89,11.04,-6.0,5.87,1.077,G7III:,0.912,69.691616,-57.924892,-7.227742,-8.04e-06,-7.1e-07,5.34e-06,5.58973095619077,-0.0795892006699875,-6.24924834e-08,5.352343e-08,,16.0,Aqr,1,105072,,32.299812405956246,,,
105072,105413.0,203291.0,8163.0,,9    Equ,,21.35134,7.354503,200.8032,41.25,-17.88,-20.0,5.81,-0.704,M2III,1.663,153.160321,-127.291212,25.704411,1.178e-05,4.242e-05,-1.988e-05,5.589767776874377,0.1283602855089975,1.999856432e-07,-8.6684686e-08,,9.0,Equ,1,105073,,166.57123280688103,,,
105161,105502.0,203504.0,8173.0,,1    Peg,,21.36811,19.804508,47.7783,105.94,62.61,-76.0,4.08,0.684,K1III,1.108,34.696699,-28.579725,16.187628,-4.464e-05,6.856e-05,-1.269e-05,5.594158085101616,0.3456538699911437,5.136116132e-07,3.03541845e-07,,1.0,Peg,1,105162,,46.38739667560309,,,
105174,105515.0,203387.0,8167.0,,32Iot Cap,,21.370776,-16.834542,60.3136,30.83,5.26,12.0,4.28,0.378,G8III,0.888,44.584575,-36.672187,-17.467386,1.514e-05,-7.8e-07,-2.08e-06,5.594856196845504,-0.2938181928645088,1.494680577e-07,2.5501199e-08,Iot,32.0,Cap,1,105175,,61.48936385126264,Iot,4.302,4.272
105228,105570.0,203562.0,8178.0,,10Bet Equ,,21.381559,6.81114,101.4199,52.66,11.15,-11.0,5.16,0.129,A3V,0.064,77.954853,-63.752192,12.028088,7.24e-06,2.753e-05,4.11e-06,5.597679055900237,0.1188768269963437,2.553028842e-07,5.4056725e-08,Bet,10.0,Equ,1,105229,,77.33925780489973,,,
105232,105574.0,203525.0,8175.0,,17    Aqr,,21.382293,-9.31933,224.2152,-27.44,-23.4,18.0,5.99,-0.763,M0III,1.516,171.300868,-140.03649,-36.308706,-8e-06,-3.198e-05,-2.808e-05,5.597871255962353,-0.1626529896560087,-1.330328739e-07,-1.13446401e-07,,17.0,Aqr,1,105233,,175.87333541355733,,,
105323,105665.0,203638.0,8183.0,,33    Cap,,21.402665,-20.851869,73.3676,-7.69,-126.94,22.0,5.38,1.052,K0III,1.176,53.313149,-43.110588,-26.115494,2.13e-06,-5.24e-06,-5.02e-05,5.603204561780994,-0.3639337639467525,-3.7282172e-08,-6.15422486e-07,,33.0,Cap,1,105324,,33.052171686997994,,,
105326,105668.0,203705.0,8187.0,,18    Aqr,,21.403192,-12.878108,47.1032,91.67,8.96,8.0,5.48,2.115,F0V,0.297,35.709483,-28.867584,-10.498268,1.972e-05,1.098e-05,1.7e-07,5.603342611751134,-0.2247653929060812,4.44428701e-07,4.3439305e-08,,18.0,Aqr,1,105327,,12.416523075924106,,,
105354,105696.0,203585.0,8180.0,,The2Mic,,21.406893,-41.006695,119.7605,26.4,-0.23,11.0,5.76,0.368,A0III,-0.036,70.337329,-56.748153,-78.580583,1.616e-05,6.65e-06,-7.48e-06,5.604311429919602,-0.7157018497568712,1.279908117e-07,-1.115071e-09,The-2,,Mic,1,105355,,62.05831792990614,,,
105387,105729.0,203843.0,8192.0,,20    Aqr,,21.414354,-3.398357,63.5728,-6.64,-50.25,-23.0,6.38,2.364,F0III,0.334,49.468038,-39.751563,-3.76844,-2.03e-05,1.369e-05,-1.406e-05,5.606264800323252,-0.0593125226651475,-3.21916284e-08,-2.43618874e-07,,20.0,Aqr,1,105388,,9.87188301068396,,,
105419,105761.0,203875.0,8195.0,,19    Aqr,,21.420285,-9.748552,91.8274,16.65,-169.45,-21.0,5.71,0.895,F0IV,0.208,70.63416,-56.579972,-15.548606,-2.185e-05,2.7e-05,-7.071e-05,5.6078175653129305,-0.1701443282718337,8.07214778e-08,-8.21516781e-07,,19.0,Aqr,1,105420,,38.19442708400464,,,
105425,105767.0,203926.0,8199.0,,21    Aqr,,21.421377,-3.556747,119.0476,-12.39,-69.77,-24.0,5.48,0.101,K4III,1.451,92.756022,-74.256697,-7.385353,-2.554e-05,1.129e-05,-3.866e-05,5.608103412401369,-0.06207695272691,-6.0068415e-08,-3.38254504e-07,,21.0,Aqr,1,105426,,79.35969681957694,,,
105470,105811.0,204172.0,8209.0,,69    Cyg,,21.429729,36.667386,100000.0,6.91,-8.89,3.0,5.93,-14.07,B0Ib,0.033,62727.085879,-49992.08527,59716.866235,0.00410226,0.00101407,-0.00345498,5.610289910130472,0.63996661387556,3.35006253e-08,-4.3099936e-08,,69.0,Cyg,1,105471,,36982817.97802674,,,
105498,105841.0,203760.0,8188.0,,Gam Ind,,21.437622,-54.660459,66.8449,1.24,38.69,7.0,6.1,1.975,F1III,0.366,30.286167,-24.035234,-54.528017,1.15e-05,-8.62e-06,1.41e-06,5.612356287602284,-0.9540049887238862,6.0116896e-09,1.87574413e-07,Gam,,Ind,1,105499,,14.12537544622754,,,
105518,105858.0,203608.0,8181.0,Gl 827,Gam Pav,,21.440705,-65.366198,9.2618,81.08,800.68,-29.4,4.21,4.377,F6V,0.494,3.025799,-2.397286,-8.418648,1.805e-05,-9.66e-06,4.232e-05,5.6131635375106566,-1.1408553781959514,3.930869322e-07,3.881806177e-06,Gam,,Pav,1,105519,,1.545966219386674,,,
105539,105881.0,204075.0,8204.0,,34Zet Cap,,21.444452,-22.411332,118.2033,-2.61,18.88,3.0,3.77,-1.593,G4Ibp...,1.002,85.717547,-67.776385,-45.065401,4.53e-06,-5.49e-06,8.83e-06,5.614144324280676,-0.3911515410878075,-1.26536371e-08,9.1532822e-08,Zet,34.0,Cap,1,105540,,377.7461093882191,,,
105586,105928.0,204139.0,8207.0,,35    Cap,,21.454117,-21.19621,171.8213,-24.64,-33.95,23.0,5.78,-0.395,K3III,1.44,125.91253,-99.041598,-62.124282,-3.49e-06,-2.337e-05,-3.487e-05,5.616674623741705,-0.369943657199635,-1.194580909e-07,-1.64594244e-07,,35.0,Cap,1,105587,,125.31411749414156,,,
105600,105942.0,204403.0,8215.0,,70    Cyg,,21.455935,37.116798,400.0,2.49,2.66,-20.0,5.3,-2.71,B3V,-0.14,250.793306,-197.078423,241.376613,-1.229e-05,1.58e-05,-8.23e-06,5.617150617628781,0.6478103388403763,1.20718606e-08,1.2896043e-08,,70.0,Cyg,1,105601,,1056.8175092136585,,,
105624,105966.0,204414.0,8217.0,,35    Vul,,21.461126,27.608593,58.3431,41.75,20.44,-8.0,5.39,1.56,A1V,0.049,40.693751,-31.888592,27.037848,-5.3e-07,1.542e-05,1.33e-06,5.618509695084977,0.481860853089265,2.024097116e-07,9.9095916e-08,,35.0,Vul,1,105625,,20.70141348791041,,,
105630,105972.0,204770.0,8227.0,,7    Cep,,21.46282,66.809096,246.9136,-10.22,-20.72,3.0,5.42,-1.543,B7V,-0.099,76.560752,-59.940166,226.962479,1.136e-05,-2.443e-05,-6.95e-06,5.618953083455366,1.1660386900328026,-4.95479582e-08,-1.00453394e-07,,7.0,Cep,1,105631,,360.7447338641916,,,
105690,106032.0,205021.0,8238.0,,8Bet Cep,Alfirk,21.477662,70.560716,210.084,12.6,8.73,-8.0,3.23,-3.382,B2IIIv SB,-0.201,55.219515,-42.886719,198.108029,-9e-07,1.695e-05,-4.76e-06,5.622838696507083,1.2315168153370477,6.10865238e-08,4.2324234e-08,Bet,8.0,Cep,1,105691,,1962.4563241736896,Bet,3.257,3.207
105697,106039.0,204381.0,8213.0,,36    Cap,,21.478721,-21.80718,52.4659,133.97,-5.47,-22.0,4.5,0.901,K0III,0.889,38.479425,-29.868324,-19.490179,3.98e-06,4.004e-05,7.07e-06,5.623115896167769,-0.380607089043945,6.495048878e-07,-2.6519308e-08,,36.0,Cap,1,105698,,37.98393901545072,,,
105725,106067.0,204394.0,8214.0,,5    PsA,,21.484372,-31.238559,94.6074,16.4,-11.5,-0.4,6.52,1.64,A1V,0.036,63.972971,-49.505334,-49.063636,2.16e-06,7.84e-06,-4.3e-06,5.624595442707632,-0.5452157058437637,7.95094436e-08,-5.5753573e-08,,5.0,PsA,1,105726,,19.230917289101576,,,
105751,106093.0,204771.0,8228.0,,71    Cyg,,21.490816,46.540585,66.4452,43.33,104.05,-19.0,5.22,1.108,K0III,0.965,36.192119,-27.90965,48.229907,-2.133e-05,3.407e-05,8.95e-06,5.626282520110468,0.8122864369255475,2.100697678e-07,5.04448634e-07,,71.0,Cyg,1,105752,,31.39062769137658,,,
105797,106140.0,204724.0,8225.0,,2    Peg,,21.499137,23.638838,120.7729,24.39,3.52,-19.0,4.52,-0.89,M1III,1.618,87.760474,-67.372469,48.426252,-6.08e-06,2.267e-05,-5.9e-06,5.628460945652996,0.4125755493226087,1.182460567e-07,1.7065441e-08,,2.0,Peg,1,105798,,197.696964011186,,,
105935,106278.0,204867.0,8232.0,,22Bet Aqr,Sadalsuud,21.525982,-5.571172,164.7446,22.79,-6.7,7.0,2.9,-3.184,G0Ib,0.828,130.759282,-98.929336,-15.993766,1.625e-05,1.053e-05,-6.02e-06,5.635488811779081,-0.097235298222015,1.104890378e-07,-3.2482516e-08,Bet,22.0,Aqr,1,105936,,1635.3096517445822,,,
105984,106327.0,204783.0,8229.0,,Xi  Gru,,21.534965,-41.17931,142.8571,19.29,10.69,-8.0,5.29,-0.485,K0III,1.109,85.898314,-64.671493,-94.059599,7.01e-06,1.144e-05,1.096e-05,5.637840527304891,-0.7187145495174075,9.3520559e-08,5.1826582e-08,Xi,,Gru,1,105985,,136.14446824659495,,,
105997,106340.0,204854.0,8230.0,,6    PsA,,21.537381,-33.944623,154.321,-5.81,-4.04,16.0,5.97,0.028,A2V,0.051,102.323995,-76.936803,-86.171594,6.89e-06,-1.062e-05,-1.164e-05,5.638473158532845,-0.59244542938163,-2.81676748e-08,-1.9586472e-08,,6.0,PsA,1,105998,,84.87895030072441,,,
106138,106481.0,205435.0,8252.0,,73Rho Cyg,,21.56635,45.591837,37.8931,-24.48,-93.88,7.0,3.98,1.087,G8III,0.885,21.314004,-15.774287,27.069852,1.125e-05,-1.392e-05,-6.95e-06,5.6460571165290965,0.7957276744980238,-1.18682389e-07,-4.55143083e-07,Rho,73.0,Cyg,1,106139,,32.003685945865186,,,
106209,106551.0,205512.0,8255.0,,72    Cyg,,21.579596,38.534054,70.9723,116.8,93.3,-66.0,4.87,0.615,K1III,1.085,44.739104,-32.87133,44.213932,-3.487e-05,7.549e-05,-1.694e-05,5.649525008795815,0.6725461078976762,5.662623789e-07,4.52331163e-07,,72.0,Cyg,1,106210,,49.43106869868354,,,
